City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Presidencia Roque Saenz Pena,AR,2023-10-24 19:18:00,-26.7852,-60.4388,83.12,56,95,9.04
296,Saint-Francois,FR,2023-10-24 19:18:01,46.4154,3.9054,52.65,88,0,2.3
297,Gravdal,NO,2023-10-24 19:18:01,68.1214,13.5031,37.29,87,75,2.3
298,Nailsea,GB,2023-10-24 19:18:01,51.4324,-2.7585,52.41,90,100,6.91
299,Baherden,TM,2023-10-24 19:18:01,38.4362,57.4316,72.55,33,92,5.01
300,Horizontina,BR,2023-10-24 19:18:02,-27.6258,-54.3078,70.43,94,100,4.07
301,Mitsamiouli,KM,2023-10-24 19:18:02,-11.3847,43.2844,79.29,84,6,12.97
302,Oyon,PE,2023-10-24 19:18:03,-10.6681,-76.7731,61.05,51,99,1.19
303,Dijkot,PK,2023-10-24 19:18:03,31.2167,72.9833,73.81,40,0,4.18
304,Marsh Harbour,BS,2023-10-24 19:18:03,26.5412,-77.0636,78.84,58,37,22.59
305,Bengkulu,ID,2023-10-24 19:14:11,-3.8004,102.2655,74.01,94,96,4.07
306,Cozumel,MX,2023-10-24 19:18:04,20.5083,-86.9458,77.95,100,100,11.01
307,Salair,RU,2023-10-24 19:18:04,54.2312,85.7972,32.2,95,100,19.55
308,Moose Factory,CA,2023-10-24 19:18:05,51.2585,-80.6094,42.8,93,100,5.75
309,Altay,CN,2023-10-24 19:18:05,47.8667,88.1167,32.65,46,9,5.82
310,Mana,GF,2023-10-24 19:18:05,5.6592,-53.7767,85.06,72,34,11.45
311,Xai-Xai,MZ,2023-10-24 19:18:06,-25.0519,33.6442,75.43,85,0,13.0
312,Brigantine,US,2023-10-24 19:18:06,39.4101,-74.3646,67.19,59,0,4.0
313,General Roca,AR,2023-10-24 19:18:06,-39.0333,-67.5833,63.05,73,76,5.23
314,Marsabit,KE,2023-10-24 19:18:07,2.3284,37.9899,73.47,58,81,8.72
315,Sur,OM,2023-10-24 19:18:07,22.5667,59.5289,80.47,69,3,11.59
316,Naples,IT,2023-10-24 19:15:34,40.8333,14.25,74.86,81,40,10.36
317,Taquarana,BR,2023-10-24 19:18:08,-9.645,-36.4972,86.2,46,23,15.64
318,Severnoye,RU,2023-10-24 19:18:08,56.3491,78.3619,32.99,97,100,14.0
319,Moussoro,TD,2023-10-24 19:18:09,13.6408,16.4901,90.34,12,3,13.65
320,Argelia,CO,2023-10-24 19:18:09,2.2556,-77.2488,76.01,85,97,1.23
321,Porto Walter,BR,2023-10-24 19:19:09,-8.2686,-72.7439,99.3,30,100,3.51
322,Marawi,PH,2023-10-24 19:19:09,7.9986,124.2928,68.4,95,57,1.59
323,Nouakchott,MR,2023-10-24 19:19:10,18.0858,-15.9785,82.33,72,0,15.26
324,Hvide Sande,DK,2023-10-24 19:19:10,56.0045,8.1294,49.08,89,100,31.21
325,Tombouctou,ML,2023-10-24 19:19:10,20.0,-3.0,89.35,14,100,8.86
326,Korcula,HR,2023-10-24 19:19:11,42.9622,17.1369,70.75,77,100,30.36
327,Nalut,LY,2023-10-24 19:19:11,30.3333,10.85,83.5,18,100,2.39
328,Orel,RU,2023-10-24 19:19:12,52.9658,36.0803,43.81,85,100,7.54
329,Bereda,ES,2023-10-24 19:19:12,43.2686,-7.5406,58.57,100,100,8.59
330,Muzhi,RU,2023-10-24 19:19:12,65.3667,64.6667,23.94,94,100,7.34
331,Taltal,CL,2023-10-24 19:17:15,-25.4,-70.4833,67.6,65,24,9.17
332,Salinas,US,2023-10-24 19:17:48,36.6777,-121.6555,69.84,75,0,3.44
333,Atbasar,KZ,2023-10-24 19:19:13,51.8,68.3333,42.48,60,100,22.77
334,Kattivakkam,IN,2023-10-24 19:19:14,13.2167,80.3167,84.07,73,0,1.34
335,Salemi,IT,2023-10-24 19:19:14,37.8231,12.8056,73.33,90,100,0.4
336,Chalus,IR,2023-10-24 19:19:14,36.655,51.4204,62.06,94,40,4.61
337,Kodino,RU,2023-10-24 19:19:15,63.7198,39.6447,29.28,93,100,5.39
338,Nyimba,ZM,2023-10-24 19:19:15,-14.5566,30.8149,86.77,32,63,7.96
339,Touros,BR,2023-10-24 19:19:16,-5.1989,-35.4608,81.12,66,86,14.45
340,Ozinki,RU,2023-10-24 19:19:16,51.1786,49.6769,39.25,92,100,18.52
341,Chake Chake,TZ,2023-10-24 19:19:17,-5.2459,39.7666,78.39,85,18,5.53
342,Santa Maria,BR,2023-10-24 19:19:17,-29.6842,-53.8069,73.38,82,100,8.08
343,Bethanien,NA,2023-10-24 19:19:17,-26.502,17.1583,76.1,13,0,12.26
344,Angoche,MZ,2023-10-24 19:19:18,-16.2325,39.9086,79.63,62,0,15.41
345,Aleksandrov Gay,RU,2023-10-24 19:19:18,50.147,48.5704,43.34,69,100,19.93
346,Vestmanna,FO,2023-10-24 19:19:19,62.1564,-7.1664,45.52,93,100,13.8
347,Fort Wayne,US,2023-10-24 19:19:19,41.1306,-85.1289,81.05,44,20,18.41
348,Quatre Cocos,MU,2023-10-24 19:19:20,-20.2078,57.7625,78.1,81,100,8.55
349,Kargasok,RU,2023-10-24 19:19:20,59.0556,80.8572,30.96,77,100,11.99
350,Mwense,ZM,2023-10-24 19:19:20,-10.3845,28.698,82.09,38,70,2.62
351,Yorosso,ML,2023-10-24 19:19:21,12.3536,-4.7761,86.67,30,17,3.27
352,Zharkent,KZ,2023-10-24 19:19:21,44.1628,80.0,52.05,45,2,4.21
353,Asfi,MA,2023-10-24 19:19:21,32.2994,-9.2372,68.38,68,100,12.66
354,High Rock,BS,2023-10-24 19:19:21,26.6208,-78.2833,82.42,59,15,23.47
355,Neuquen,AR,2023-10-24 19:17:18,-38.9516,-68.0591,62.55,47,5,4.54
356,Saint-Lo,FR,2023-10-24 19:19:22,49.1162,-1.0903,54.03,94,100,9.48
357,San Luis,AR,2023-10-24 19:19:22,-33.295,-66.3356,68.47,51,72,16.26
358,Pitimbu,BR,2023-10-24 19:19:23,-7.4706,-34.8086,84.79,67,10,10.42
359,Nara,JP,2023-10-24 19:19:23,34.6851,135.8049,59.5,54,51,2.51
360,Sazonovo,RU,2023-10-24 19:19:24,59.0919,35.2268,27.36,88,9,2.84
361,Upington,ZA,2023-10-24 19:19:24,-28.4478,21.2561,73.78,20,0,4.61
362,Xuddur,SO,2023-10-24 19:19:24,4.1213,43.8894,80.76,64,100,9.69
363,Sayyan,YE,2023-10-24 19:19:24,15.1718,44.3244,59.4,52,70,8.1
364,Koslan,RU,2023-10-24 19:18:06,63.4564,48.8989,30.42,86,98,10.0
365,Joensuu,FI,2023-10-24 19:19:25,62.6012,29.7632,28.89,88,75,5.01
366,Esmeraldas,BR,2023-10-24 19:15:26,-19.7625,-44.3139,94.73,22,70,8.43
367,Otavi,NA,2023-10-24 19:19:26,-19.65,17.3333,83.26,9,7,6.46
368,Samana,DO,2023-10-24 19:20:26,19.2056,-69.3369,89.82,74,75,6.91
369,Panama City,PA,2023-10-24 19:20:26,8.9936,-79.5197,84.15,83,40,4.61
370,Paratinga,BR,2023-10-24 19:20:26,-12.6906,-43.1842,101.28,18,97,1.88
371,Tabatinga,BR,2023-10-24 19:20:27,-4.2525,-69.9381,89.69,62,40,4.61
372,Shetpe,KZ,2023-10-24 19:20:27,44.1667,52.1167,57.31,94,100,10.85
373,Misratah,LY,2023-10-24 19:20:27,32.3754,15.0925,78.93,55,7,7.0
374,Makat,KZ,2023-10-24 19:20:28,47.6469,53.3463,55.45,95,100,14.47
375,Siavonga,ZM,2023-10-24 19:20:28,-16.5382,28.7088,89.73,39,37,6.69
376,Lakselv,NO,2023-10-24 19:20:28,70.0513,24.9718,19.22,79,58,13.8
377,Reyes,BO,2023-10-24 19:20:29,-14.3167,-67.3833,100.56,41,40,10.36
378,Severnyy-Kospashskiy,RU,2023-10-24 19:20:29,59.0925,57.8008,24.6,61,100,5.93
379,Sao Domingos,BR,2023-10-24 19:20:29,-13.3983,-46.3183,98.76,18,94,7.47
380,Faya,SA,2023-10-24 19:20:30,18.3851,42.4509,66.31,55,16,2.48
381,Chichimila,MX,2023-10-24 19:20:30,20.6167,-88.2167,86.05,85,100,5.7
382,Sokoto,NG,2023-10-24 19:20:31,13.0609,5.239,86.04,13,31,8.9
383,Vallenar,CL,2023-10-24 19:20:26,-28.5708,-70.7581,84.34,19,0,10.6
384,Port Blair,IN,2023-10-24 19:20:32,11.6667,92.75,75.24,94,40,2.3
385,Iskateley,RU,2023-10-24 19:20:32,67.6803,53.1512,23.02,82,100,10.0
386,Mallapuram,IN,2023-10-24 19:20:33,11.9667,78.25,71.67,70,1,4.76
387,Sumbawanga,TZ,2023-10-24 19:20:33,-7.9667,31.6167,75.04,26,81,1.92
388,Aripuana,BR,2023-10-24 19:20:34,-9.1667,-60.6333,98.2,33,100,3.71
389,Bocana De Paiwas,NI,2023-10-24 19:20:34,12.7857,-85.1227,74.08,97,100,5.26
390,Monrovia,LR,2023-10-24 19:20:34,6.3005,-10.7969,82.17,89,100,4.97
391,Sfantu Gheorghe,RO,2023-10-24 19:20:35,45.8667,25.7833,55.92,67,100,3.15
392,Lebowakgomo,ZA,2023-10-24 19:20:36,-24.2,29.5,76.1,25,0,4.05
393,Norrtalje,SE,2023-10-24 19:20:37,59.758,18.705,39.07,81,20,5.39
394,Vryheid,ZA,2023-10-24 19:20:37,-27.7695,30.7917,57.61,80,100,9.55
395,Staunton,US,2023-10-24 19:16:42,38.1496,-79.0717,75.31,26,0,10.36
396,Malinovoye Ozero,RU,2023-10-24 19:20:39,51.6753,79.7825,45.5,34,100,15.88
397,Birganj,NP,2023-10-24 19:20:39,27.0104,84.8774,70.16,71,0,3.44
398,Varniai,LT,2023-10-24 19:20:39,55.7406,22.3644,43.52,93,100,7.99
399,Puteyets,RU,2023-10-24 19:20:40,65.1716,57.091,28.08,93,92,11.01
400,Uttarkashi,IN,2023-10-24 19:20:41,30.7333,78.45,56.71,46,0,6.44
401,Bay Roberts,CA,2023-10-24 19:20:41,47.5999,-53.2648,45.34,76,3,5.01
402,Abha,SA,2023-10-24 19:20:41,18.2164,42.5053,66.02,42,20,4.61
403,Ghatanji,IN,2023-10-24 19:20:41,20.1333,78.3167,69.44,60,59,1.25
404,Yar-Sale,RU,2023-10-24 19:20:42,66.8333,70.8333,19.44,93,88,3.51
405,Mercedes,AR,2023-10-24 19:20:42,-34.6515,-59.4307,64.94,45,33,6.53
406,Elizabeth City,US,2023-10-24 19:20:42,36.2946,-76.2511,75.02,51,0,4.61
407,Villa Maria,AR,2023-10-24 19:15:46,-32.4075,-63.2402,68.83,72,98,7.87
408,Baffa,PK,2023-10-24 19:20:43,34.4378,73.2194,60.28,49,0,5.32
409,Shelbyville,US,2023-10-24 19:20:44,35.4834,-86.4603,78.46,31,0,9.22
410,Aksu,CN,2023-10-24 19:20:44,41.1231,80.2644,54.9,27,0,4.59
411,Manoel Urbano,BR,2023-10-24 19:20:44,-8.8389,-69.2597,101.26,28,100,3.62
412,Turbat,PK,2023-10-24 19:20:45,26.0023,63.044,82.45,58,2,5.08
413,Kaniama,CD,2023-10-24 19:21:45,-7.5667,24.1833,67.84,97,98,4.05
414,Devrek,TR,2023-10-24 19:21:45,41.2192,31.9558,64.4,70,100,3.78
415,Sokode,TG,2023-10-24 19:21:46,8.9833,1.1333,79.43,61,67,3.09
416,Thaba-Tseka,LS,2023-10-24 19:21:46,-29.522,28.6084,54.61,29,0,5.19
417,Rocha,UY,2023-10-24 19:21:46,-34.4833,-54.3333,62.49,79,91,14.92
418,Rostovka,RU,2023-10-24 19:21:47,55.3842,71.8891,38.52,87,100,16.96
419,Saint-Georges,GD,2023-10-24 19:17:26,12.0564,-61.7485,83.88,89,75,16.11
420,Brewster,US,2023-10-24 19:21:47,41.3973,-73.6171,64.74,57,0,5.75
421,Marystown,CA,2023-10-24 19:21:47,47.1666,-55.1483,46.85,100,3,8.01
422,Krasnoselkup,RU,2023-10-24 19:21:47,65.7,82.4667,27.18,92,98,7.0
423,Jati,PK,2023-10-24 19:21:48,24.3539,68.2671,82.85,58,54,9.35
424,Eyl,SO,2023-10-24 19:21:48,7.9803,49.8164,82.17,77,19,7.74
425,Chlorakas,CY,2023-10-24 19:21:48,34.8042,32.4083,70.68,56,0,6.91
426,El Retorno,CO,2023-10-24 19:21:49,2.3302,-72.6276,88.43,66,89,1.36
427,Brae,GB,2023-10-24 19:21:49,60.3964,-1.353,49.23,90,100,13.62
428,Juruti,BR,2023-10-24 19:21:49,-2.1522,-56.0922,96.04,38,100,5.79
429,Tirat Karmel,IL,2023-10-24 19:21:49,32.7617,34.9719,76.68,78,0,11.01
430,Kondopoga,RU,2023-10-24 19:21:49,62.2057,34.2614,29.88,87,7,4.03
431,Terre Haute,US,2023-10-24 19:21:50,39.4667,-87.4139,75.76,52,0,10.36
432,Howard,US,2023-10-24 19:21:50,39.2504,-76.933,72.64,40,0,5.01
433,Pokhara,NP,2023-10-24 19:21:50,28.2333,83.9833,61.7,43,0,7.76
434,Tikapur,NP,2023-10-24 19:21:50,28.5,81.1333,67.24,71,0,3.87
435,Arkhipo-Osipovka,RU,2023-10-24 19:21:51,44.37,38.52,56.64,71,57,5.06
436,Novopskov,UA,2023-10-24 19:21:51,49.5464,39.0899,49.66,78,100,6.35
437,Albanel,CA,2023-10-24 19:21:51,48.8832,-72.4487,50.14,76,92,6.91
438,Sao Jose Da Coroa Grande,BR,2023-10-24 19:21:51,-8.8978,-35.1478,80.78,67,2,9.69
439,Shahr-E Babak,IR,2023-10-24 19:21:52,30.1165,55.1186,63.93,34,90,6.62
440,Rabo De Peixe,PT,2023-10-24 19:21:52,37.8,-25.5833,69.31,94,75,18.41
441,Laja,CL,2023-10-24 19:21:52,-37.2667,-72.7,70.09,28,0,5.41
442,Baracoa,CU,2023-10-24 19:21:52,20.3467,-74.4958,85.14,73,57,10.13
443,Kutum,SD,2023-10-24 19:21:52,14.2,24.6667,78.78,20,3,15.03
444,Bougouni,ML,2023-10-24 19:21:53,11.417,-7.479,87.22,39,99,4.29
445,Ilebo,CD,2023-10-24 19:21:53,-4.3167,20.5833,71.28,99,100,2.48
446,Newcastle,AU,2023-10-24 19:21:53,-32.9272,151.7765,65.71,87,100,5.75
447,Dinan,FR,2023-10-24 19:21:53,48.4167,-2.25,53.92,94,100,13.4
448,Yushala,RU,2023-10-24 19:21:54,57.0761,64.2601,31.96,97,100,6.67
449,Kabalo,CD,2023-10-24 19:21:54,-6.05,26.9167,74.68,83,100,4.9
450,Takhatgarh,IN,2023-10-24 19:21:54,25.3333,73.0,77.11,30,4,4.25
451,Carauari,BR,2023-10-24 19:21:54,-4.8828,-66.8958,93.92,47,94,0.72
452,Aswan,EG,2023-10-24 19:21:55,24.0934,32.907,88.9,25,0,4.61
453,Llanes,ES,2023-10-24 19:21:24,43.4198,-4.7549,61.74,74,60,10.29
454,Cumberland,US,2023-10-24 19:21:55,35.0502,-78.8664,74.48,35,0,6.91
455,Porto Novo,BJ,2023-10-24 19:17:24,6.4965,2.6036,80.42,85,79,6.17
456,Ahja,EE,2023-10-24 19:21:56,58.2091,27.0734,30.38,69,100,5.35
457,Kedrovyy,RU,2023-10-24 19:21:56,56.1667,91.8167,27.01,88,100,10.83
458,Chimbote,PE,2023-10-24 19:21:56,-9.0853,-78.5783,72.14,76,51,12.19
459,Bera,BD,2023-10-24 19:22:56,24.0833,89.6167,76.39,85,100,6.89
460,Chabahar,IR,2023-10-24 19:22:57,25.2919,60.643,80.69,72,3,4.14
461,Dedza,MW,2023-10-24 19:22:57,-14.3779,34.3332,72.5,38,60,2.53
462,Limulunga,ZM,2023-10-24 19:22:58,-15.0969,23.1376,81.1,34,80,9.13
463,Albany,US,2023-10-24 19:21:16,42.6001,-73.9662,64.72,52,1,3.0
464,Leh,IN,2023-10-24 19:18:04,34.1667,77.5833,36.3,35,93,4.09
465,Malanje,AO,2023-10-24 19:22:58,-9.5402,16.341,67.68,90,92,2.89
466,Bhadra,IN,2023-10-24 19:22:59,29.1167,75.1667,76.64,41,0,7.49
467,Algiers,DZ,2023-10-24 19:22:59,36.7525,3.042,64.22,72,75,4.61
468,Luderitz,NA,2023-10-24 19:18:04,-26.6481,15.1594,68.05,56,0,23.42
469,Shawville,CA,2023-10-24 19:22:59,45.6001,-76.4827,53.82,54,100,7.78
470,San Matias,BO,2023-10-24 19:23:00,-16.3667,-58.4,94.69,37,95,8.39
471,Suleja,NG,2023-10-24 19:21:07,9.1758,7.1808,81.59,62,64,0.72
472,Shu,KZ,2023-10-24 19:23:00,43.5983,73.7614,49.59,67,7,3.65
473,Sakaraha,MG,2023-10-24 19:23:00,-22.9,44.5333,72.77,77,0,4.05
474,Kumluca,TR,2023-10-24 19:23:01,36.3703,30.2869,77.85,51,100,3.56
475,Kudahuvadhoo,MV,2023-10-24 19:21:21,2.6708,72.8944,82.78,72,47,14.41
476,Barra Do Garcas,BR,2023-10-24 19:23:01,-15.89,-52.2567,104.92,20,99,6.26
477,Bardiyah,LY,2023-10-24 19:23:01,31.7561,25.0865,70.92,80,0,6.69
478,Jacareacanga,BR,2023-10-24 19:23:01,-6.2222,-57.7528,95.5,40,100,1.72
479,Caiaponia,BR,2023-10-24 19:23:02,-16.9567,-51.8103,83.53,47,100,9.44
480,Riachao,BR,2023-10-24 19:23:02,-7.3619,-46.6172,89.65,44,100,6.69
481,Praia Da Vitoria,PT,2023-10-24 19:23:02,38.7333,-27.0667,75.45,73,40,12.88
482,Gamba,GA,2023-10-24 19:23:03,-2.65,10.0,77.77,86,100,5.75
483,Tefe,BR,2023-10-24 19:23:03,-3.3542,-64.7114,93.31,52,40,3.44
484,Chikola,RU,2023-10-24 19:23:04,43.1906,43.9209,56.25,78,100,3.83
485,Bako,ET,2023-10-24 19:23:04,5.7833,36.5667,64.04,89,89,5.1
486,Krasnodon,UA,2023-10-24 19:23:05,48.2923,39.7373,51.69,69,50,3.76
487,Luanda,AO,2023-10-24 19:21:21,-8.8368,13.2343,77.0,88,20,5.75
488,Bartica,GY,2023-10-24 19:23:05,6.4,-58.6167,91.72,59,100,5.06
489,Moundou,TD,2023-10-24 19:23:06,8.5667,16.0833,80.55,58,100,0.78
490,Williamsport,US,2023-10-24 19:23:07,41.2412,-77.0011,68.4,42,0,6.91
491,Kapoeta,SS,2023-10-24 19:23:07,4.7717,33.5903,87.03,38,100,7.72
492,Maceio,BR,2023-10-24 19:23:07,-9.6658,-35.7353,83.64,69,20,14.97
493,Soma,TR,2023-10-24 19:23:08,39.1855,27.6094,66.72,57,88,2.01
494,Albina,SR,2023-10-24 19:23:08,5.5,-54.05,91.54,51,32,7.29
495,Bexhill,AU,2023-10-24 19:23:09,-28.7667,153.35,66.42,85,3,4.21
496,Amarwara,IN,2023-10-24 19:20:17,22.3,79.1667,63.18,54,32,3.69
497,Derbent,RU,2023-10-24 19:23:10,42.0678,48.2899,65.59,70,100,2.59
498,Canutama,BR,2023-10-24 19:23:10,-6.5339,-64.3831,92.25,47,100,3.02
499,Antsohihy,MG,2023-10-24 19:23:11,-14.8796,47.9875,80.13,73,7,2.62
500,Toamasina,MG,2023-10-24 19:24:11,-18.1667,49.3833,77.0,88,20,4.61
501,Kibondo,TZ,2023-10-24 19:24:11,-3.5864,30.7203,71.11,49,100,4.83
502,Dalvik,IS,2023-10-24 19:24:12,65.9702,-18.5286,26.53,73,90,5.19
503,Gambela,ET,2023-10-24 19:24:12,8.25,34.5833,74.14,87,60,5.5
504,Catanduva,BR,2023-10-24 19:23:07,-21.1378,-48.9728,96.04,26,98,10.58
505,Hambantota,LK,2023-10-24 19:24:13,6.1241,81.1185,78.76,83,34,3.8
506,Selma,US,2023-10-24 19:24:13,36.5708,-119.6121,74.21,64,0,3.44
507,Saint Leonard,CA,2023-10-24 19:24:13,47.173,-67.9247,54.01,67,20,8.95
508,Nantucket,US,2023-10-24 19:21:15,41.2835,-70.0995,61.0,78,40,13.8
509,Takoradi,GH,2023-10-24 19:24:14,4.8845,-1.7554,77.61,88,96,8.61
510,Colquechaca,BO,2023-10-24 19:24:15,-18.6667,-66.0167,46.76,51,99,7.94
511,Kabo,CF,2023-10-24 19:24:15,7.6994,18.629,79.61,66,100,3.69
512,Trincomalee,LK,2023-10-24 19:24:16,8.5711,81.2335,81.19,78,10,7.02
513,Stromness,GB,2023-10-24 19:24:16,58.965,-3.296,49.96,90,92,8.99
514,Miraflores,MX,2023-10-24 19:24:16,19.2167,-98.8083,75.87,44,99,2.42
515,Ukhta,RU,2023-10-24 19:24:17,63.5671,53.6835,29.55,89,60,8.99
516,Havelock,US,2023-10-24 19:24:17,34.8791,-76.9013,75.15,62,20,8.05
517,Calama,CL,2023-10-24 19:24:17,-22.4667,-68.9333,82.89,7,0,20.71
518,Shuyskoye,RU,2023-10-24 19:24:18,59.3736,41.0305,26.06,90,9,4.56
519,Cankuzo,BI,2023-10-24 19:24:18,-3.1333,30.5833,66.52,59,55,4.0
520,Bud,US,2023-10-24 19:20:28,39.447,-86.1758,77.9,51,92,11.95
521,Dipalpur,PK,2023-10-24 19:24:19,30.6709,73.6529,72.73,46,0,3.33
522,Alexandria,EG,2023-10-24 19:24:19,31.2156,29.9553,73.94,68,0,9.71
523,Nushki,PK,2023-10-24 19:24:20,29.5542,66.0215,69.12,23,0,4.7
524,Bhongir,IN,2023-10-24 19:24:20,17.5108,78.8889,68.49,62,91,6.62
525,Yola,NG,2023-10-24 19:24:20,9.2,12.4833,84.6,22,12,3.36
526,Bandarbeyla,SO,2023-10-24 19:24:21,9.4942,50.8122,81.97,82,31,10.54
527,San Carlos De Bariloche,AR,2023-10-24 19:24:21,-41.1456,-71.3082,64.15,24,20,16.11
528,Terrace Bay,CA,2023-10-24 19:24:21,48.7834,-87.1,49.73,89,100,6.29
529,Ellisras,ZA,2023-10-24 19:24:22,-23.6649,27.7443,80.22,22,0,2.73
530,Cabedelo,BR,2023-10-24 19:24:22,-6.9811,-34.8339,84.87,67,89,11.25
531,Turukhansk,RU,2023-10-24 19:24:22,65.8167,87.9833,25.9,95,100,5.99
532,Coquimbo,CL,2023-10-24 19:24:17,-29.9533,-71.3436,64.13,67,20,13.8
533,Sobradinho,BR,2023-10-24 19:24:23,-12.8333,-39.1,84.15,57,100,8.52
534,George,ZA,2023-10-24 19:24:23,-33.963,22.4617,58.55,88,100,3.44
535,Castro,BR,2023-10-24 19:23:16,-24.7911,-50.0119,73.56,77,100,1.9
